id,idade,renda,cidade,categoria,nota,feedback
2502,31,10979.25,,A,9.3,Bom
2503,18,3332.41,Curitiba,A,4.0,Ruim
2504,23,13965.31,Joao Pessoa,B,0.7,Ruim
2505,22,14486.67,Manaus,B,7.9,Regular
2506,45,13541.92,Natal,B,0.4,Ruim
2507,51,,Cuiaba,B,0.6,Ruim
2508,32,4379.35,Goiania,A,1.6,Ruim
2509,62,8692.06,Aracaju,B,9.3,Regular
2510,,,,B,6.0,Bom
2511,39,4234.97,Porto Alegre,A,1.3,Ruim
2512,56,3050.26,Manaus,B,5.1,Regular
2513,49,1719.82,Curitiba,A,7.6,Bom
2514,42,3395.32,Cuiaba,B,9.2,Regular
2515,23,6718.51,Curitiba,B,10.0,Regular
2516,16,14079.02,Cuiaba,B,6.2,Ruim
2517,56,4082.53,Palmas,A,9.6,Bom
2518,16,14857.04,Campo Grande,A,3.5,Ruim
2519,65,8106.42,Campo Grande,B,9.5,Regular
2520,59,10364.88,Florianopolis,B,1.2,Ruim
2521,26,6049.17,Florianopolis,A,9.2,Bom
2522,56,10796.06,Belo Horizonte,A,4.7,Regular
2523,68,8613.42,Manaus,B,1.4,Ruim
2524,23,10105.75,Joao Pessoa,A,7.6,Bom
2525,23,2293.12,Maceio,B,5.1,Regular
2526,57,8839.81,Porto Alegre,B,8.2,Bom
2527,23,4473.17,Maceio,A,1.4,Ruim
2528,43,4249.93,Porto Alegre,B,1.9,Ruim
2529,34,3195.57,Maceio,B,2.9,Ruim
2530,64,9505.68,Rio de Janeiro,A,6.6,Bom
2531,36,2499.26,Florianopolis,A,5.0,Regular
2532,20,,Rio de Janeiro,A,2.0,Ruim
2533,54,10165.53,Fortaleza,A,1.6,Ruim
2534,47,6609.08,Cuiaba,A,7.8,Bom
2535,,15138.34,Goiania,A,7.0,Bom
2536,48,14024.32,Palmas,B,2.8,Ruim
2537,66,2529.94,Porto Alegre,A,2.4,Ruim
2538,69,11419.75,,A,,Ruim
2539,69,14082.38,Goiania,B,0.6,Ruim
2540,42,7217.8,Campo Grande,B,3.4,Ruim
2541,46,8188.54,Aracaju,B,3.4,Ruim
2542,63,3272.61,Joao Pessoa,A,7.8,Bom
2543,68,7186.61,Manaus,A,7.0,Bom
2544,61,2722.01,Palmas,A,1.4,Ruim
2545,36,3837.46,Campo Grande,A,4.2,Regular
2546,17,6536.91,Recife,B,3.6,Ruim
2547,29,,Fortaleza,A,9.0,Bom
2548,29,12562.06,Maceio,A,3.4,Ruim
2549,41,4862.82,,B,7.4,Bom
2550,41,5899.78,Belo Horizonte,A,4.7,Ruim
2551,70,11866.13,Campo Grande,A,8.6,Bom
2552,16,,Recife,A,9.1,Bom
2553,53,11436.82,Campo Grande,B,4.1,Regular
2554,21,,Aracaju,A,2.7,Ruim
2555,45,10565.0,Brasilia,B,3.1,Ruim
2556,36,13757.37,Curitiba,A,7.7,Bom
2557,46,5266.26,Natal,A,5.8,Ruim
2558,53,7095.26,Cuiaba,A,5.8,Regular
2559,66,,Belo Horizonte,B,8.0,Bom
2560,62,12466.88,Aracaju,A,7.5,Bom
2561,69,11781.22,,B,1.0,Ruim
2562,24,11366.27,Teresina,B,8.8,Regular
2563,68,7113.7,Fortaleza,A,3.0,Ruim
2564,18,5593.05,Rio de Janeiro,B,3.0,Ruim
2565,61,14875.91,Palmas,A,3.3,Ruim
2566,64,11236.62,Natal,A,0.8,Ruim
2567,57,6263.11,Curitiba,A,4.0,Regular
2568,45,5449.49,Florianopolis,B,5.0,Regular
2569,57,5164.4,Recife,B,1.7,Ruim
2570,70,12829.61,Florianopolis,A,,Regular
2571,18,5551.04,Cuiaba,B,5.5,Regular
2572,30,1679.94,Sao Paulo,A,0.8,Ruim
2573,27,,Goiania,A,4.2,Regular
2574,66,2228.24,Salvador,A,6.8,Bom
2575,42,13095.65,Teresina,A,5.1,Ruim
2576,69,6265.07,Fortaleza,B,1.1,Ruim
2577,56,5499.12,Maceio,A,5.4,Regular
2578,57,10352.98,Fortaleza,A,9.4,Bom
2579,43,,Porto Alegre,B,1.8,Ruim
2580,63,3236.26,,A,0.5,Ruim
2581,20,3203.8,Porto Alegre,A,9.8,Bom
2582,37,3957.87,Rio de Janeiro,B,6.9,Bom
2583,,5522.13,Belo Horizonte,A,4.3,Regular
2584,,14247.58,Aracaju,B,8.6,Regular
2585,23,13187.9,Maceio,B,6.9,Regular
2586,44,5577.82,Natal,A,0.2,Ruim
2587,62,15410.7,Maceio,A,2.4,Ruim
2588,,2542.1,Belo Horizonte,B,9.9,Bom
2589,33,1612.32,Joao Pessoa,B,2.8,Ruim
2590,44,7918.37,Palmas,B,8.2,Bom
2591,69,2150.34,Natal,A,4.8,Regular
2592,22,10224.31,Aracaju,B,7.6,Regular
2593,48,3605.95,Porto Alegre,A,7.3,Bom
2594,34,10918.37,Fortaleza,B,7.3,Regular
2595,33,4925.0,,A,5.7,Ruim
2596,43,12544.05,Natal,B,,Regular
2597,34,13837.68,Recife,B,0.8,Ruim
2598,,13057.35,Manaus,A,4.3,Ruim
2599,29,10061.37,Palmas,B,4.8,Regular
2600,59,11301.31,Campo Grande,A,0.9,Ruim
2601,39,13737.62,Salvador,A,0.2,Ruim
2602,23,14850.45,Sao Paulo,A,7.8,Bom
2603,26,12365.45,Porto Alegre,A,2.2,Ruim
2604,27,11691.87,Belo Horizonte,B,3.2,Ruim
2605,23,5138.1,Cuiaba,A,7.1,Bom
2606,,11320.97,Fortaleza,A,6.2,Bom
2607,26,15059.12,Porto Alegre,B,5.4,Ruim
2608,,14804.78,Maceio,B,0.4,Ruim
2609,60,10800.95,Campo Grande,B,7.0,Regular
2610,54,6837.64,Florianopolis,A,2.6,Ruim
2611,38,13463.59,Manaus,A,7.3,Bom
2612,43,1582.09,Maceio,B,6.4,Regular
2613,61,11829.56,Fortaleza,A,3.2,Ruim
2614,41,2290.86,Maceio,B,7.1,Bom
2615,50,9872.93,,A,3.5,Ruim
2616,16,13981.45,Manaus,A,,Regular
2617,20,2676.29,Florianopolis,B,1.1,Ruim
2618,32,9263.29,Manaus,A,9.4,Bom
2619,24,14115.8,Maceio,B,8.5,Regular
2620,44,,Recife,A,5.7,Ruim
2621,36,3621.7,Florianopolis,B,3.7,Ruim
2622,60,4103.59,Porto Alegre,A,3.7,Ruim
2623,31,13820.55,Curitiba,B,0.1,Ruim
2624,56,1995.78,Maceio,B,8.4,Bom
2625,19,3585.91,Sao Paulo,B,3.9,Ruim
2626,64,5327.07,Florianopolis,B,1.2,Ruim
2627,34,2253.63,Palmas,B,1.1,Ruim
2628,66,5204.87,Aracaju,B,1.1,Ruim
2629,52,9808.38,Manaus,A,1.5,Ruim
2630,69,14096.1,Salvador,B,6.1,Regular
2631,67,9318.96,Florianopolis,A,5.1,Regular
2632,63,3082.92,Campo Grande,A,,Bom
2633,25,11068.39,Salvador,B,5.7,Regular
2634,23,9854.17,Salvador,A,7.7,Bom
2635,48,5531.99,Cuiaba,A,7.4,Bom
2636,45,3098.96,Natal,B,6.6,Regular
2637,44,6462.31,Aracaju,A,0.3,Ruim
2638,19,11723.83,Fortaleza,B,4.3,Ruim
2639,19,14723.74,,B,7.2,Regular
2640,38,8347.94,Porto Alegre,A,1.9,Ruim
2641,59,10125.13,Fortaleza,A,2.5,Ruim
2642,22,14660.93,Porto Alegre,B,6.4,Regular
2643,28,9723.15,Cuiaba,B,6.5,Regular
2644,26,11051.6,Porto Alegre,A,10.0,Bom
2645,43,11001.98,Goiania,B,3.6,Ruim
2646,33,10849.45,Rio de Janeiro,B,9.3,Regular
2647,46,14428.54,Joao Pessoa,B,7.9,Regular
2648,48,10852.36,Porto Alegre,A,9.8,Bom
2649,28,2318.28,Brasilia,A,8.3,Bom
2650,29,3268.39,Palmas,B,6.7,Regular
2651,70,11247.14,Manaus,A,4.1,Regular
2652,16,13132.18,Salvador,A,5.8,Regular
2653,67,3930.39,Fortaleza,B,1.1,Ruim
2654,23,1854.16,Goiania,B,9.1,Bom
2655,45,2225.5,Aracaju,B,1.3,Ruim
2656,28,8157.46,Belo Horizonte,A,4.7,Ruim
2657,63,4148.48,Natal,A,4.6,Regular
2658,25,9425.09,Salvador,B,5.6,Ruim
2659,34,11457.72,Palmas,A,7.9,Bom
2660,41,8613.32,Manaus,A,8.3,Bom
2661,69,8038.1,Sao Paulo,A,6.3,Bom
2662,46,,Recife,B,6.3,Bom
2663,59,3864.14,Natal,A,8.1,Bom
2664,46,11882.19,Belo Horizonte,B,2.9,Ruim
2665,41,11172.61,Porto Alegre,B,9.7,Regular
2666,52,11036.84,Salvador,B,5.6,Regular
2667,17,10263.39,Fortaleza,A,5.8,Regular
2668,33,1693.55,Salvador,B,7.0,Bom
2669,44,5746.05,,A,6.1,Bom
2670,21,13738.97,Fortaleza,B,8.0,Regular
2671,58,12046.95,Brasilia,B,9.2,Regular
2672,32,7810.61,Cuiaba,B,8.1,Regular
2673,22,2355.85,Joao Pessoa,A,9.9,Regular
2674,42,8172.5,Joao Pessoa,B,4.0,Regular
2675,47,,Goiania,B,4.8,Ruim
2676,,6826.97,Belo Horizonte,B,1.0,Ruim
2677,40,8999.57,Cuiaba,A,0.8,Ruim
2678,60,14080.23,Sao Paulo,B,0.4,Ruim
2679,41,,Maceio,A,0.6,Ruim
2680,35,7424.7,Belo Horizonte,B,9.4,Bom
2681,34,10241.5,Teresina,A,3.4,Ruim
2682,59,10011.26,Rio de Janeiro,B,,Regular
2683,60,11652.49,Rio de Janeiro,A,4.4,Regular
2684,20,3944.12,Joao Pessoa,A,0.6,Ruim
2685,38,7231.76,,A,,Ruim
2686,17,11085.8,Palmas,B,2.8,Ruim
2687,50,1827.88,Rio de Janeiro,A,8.5,Bom
2688,70,7463.13,Aracaju,B,,Ruim
2689,56,10960.61,Goiania,A,1.3,Ruim
2690,59,9757.17,Manaus,B,5.4,Regular
2691,41,14525.71,Porto Alegre,A,,Ruim
2692,57,6178.95,Porto Alegre,B,3.8,Ruim
2693,45,12895.37,Cuiaba,B,7.8,Regular
2694,17,3843.5,Campo Grande,B,8.1,Bom
2695,26,15377.84,Maceio,A,0.5,Ruim
2696,27,14603.28,Manaus,B,4.4,Regular
2697,62,7114.91,Joao Pessoa,A,5.1,Regular
2698,56,8814.27,Natal,B,3.2,Ruim
2699,34,4728.7,Brasilia,B,9.6,Regular
2700,46,12328.49,,B,5.7,Regular
2701,47,9386.12,Joao Pessoa,B,5.6,Regular
2702,58,1770.26,Maceio,A,3.7,Ruim
2703,49,,Joao Pessoa,A,4.3,Ruim
2704,35,,Maceio,B,5.3,Regular
2705,20,4280.0,Brasilia,A,9.8,Bom
2706,57,14007.4,Cuiaba,A,9.7,Bom
2707,53,10787.28,Joao Pessoa,B,3.4,Ruim
2708,27,15164.05,Rio de Janeiro,B,2.4,Ruim
2709,39,4546.29,Joao Pessoa,B,1.0,Ruim
2710,32,2012.97,Recife,B,3.6,Ruim
2711,25,8096.54,Brasilia,B,2.6,Ruim
2712,38,12661.86,Recife,A,4.2,Regular
2713,16,4309.79,Fortaleza,B,3.0,Ruim
2714,60,6898.48,Aracaju,A,9.4,Bom
2715,38,2282.05,Manaus,B,2.8,Ruim
2716,62,13961.12,Joao Pessoa,B,0.6,Ruim
2717,20,10767.14,Salvador,B,8.1,Regular
2718,51,10479.97,Brasilia,A,5.3,Regular
2719,25,13228.33,Aracaju,A,2.0,Ruim
2720,55,7586.84,Manaus,A,8.2,Bom
2721,27,14242.18,,B,8.4,Regular
2722,,,Manaus,B,6.1,Regular
2723,26,13924.84,Natal,A,5.2,Regular
2724,46,13400.51,Joao Pessoa,A,0.3,Ruim
2725,18,9629.69,Florianopolis,B,5.2,Regular
2726,39,8633.55,Manaus,B,8.3,Bom
2727,29,,Teresina,A,2.3,Ruim
2728,,9475.0,Curitiba,B,3.3,Ruim
2729,17,8613.52,Sao Paulo,A,,Ruim
2730,39,14066.39,Florianopolis,B,,Regular
2731,,3090.48,Palmas,B,8.4,Regular
2732,50,6902.54,Cuiaba,A,5.9,Ruim
2733,37,4298.36,Campo Grande,A,1.9,Ruim
2734,31,11632.22,,B,0.6,Ruim
2735,32,14586.62,Manaus,B,2.4,Ruim
2736,35,4724.61,Fortaleza,B,0.1,Ruim
2737,32,6816.53,Belo Horizonte,A,3.9,Ruim
2738,50,7852.78,Curitiba,A,9.9,Bom
2739,52,2011.9,Maceio,A,5.4,Regular
2740,20,5152.82,Maceio,A,8.6,Bom
2741,48,11760.13,Palmas,A,3.3,Ruim
2742,23,2826.86,Palmas,B,9.8,Regular
2743,40,15234.6,Campo Grande,B,4.0,Regular
2744,22,4585.8,Cuiaba,B,9.4,Bom
2745,58,2213.1,Campo Grande,A,3.3,Ruim
2746,25,3684.81,Florianopolis,A,1.1,Ruim
2747,66,9493.34,Natal,A,8.3,Bom
2748,43,4329.56,Teresina,B,0.6,Ruim
2749,37,12198.42,Belo Horizonte,A,9.6,Bom
2750,20,11606.59,Brasilia,A,2.9,Ruim
2751,20,5369.76,Brasilia,B,5.6,Ruim
2752,57,4834.74,Maceio,B,3.9,Ruim
2753,,7730.5,Palmas,B,7.4,Regular
2754,43,1765.74,Curitiba,A,9.1,Regular
2755,22,1600.98,Porto Alegre,B,1.6,Ruim
2756,39,7818.61,Recife,A,8.9,Bom
2757,26,8327.07,Cuiaba,A,6.3,Bom
2758,65,3048.81,Teresina,A,9.2,Bom
2759,38,9571.19,Sao Paulo,A,7.4,Bom
2760,54,3303.59,Manaus,A,7.6,Bom
2761,22,2682.2,Recife,A,2.0,Ruim
2762,34,10590.71,Palmas,A,,Bom
2763,21,7095.62,Sao Paulo,A,7.3,Bom
2764,,3160.84,Brasilia,A,6.8,Bom
2765,35,2716.05,Brasilia,A,9.2,Bom
2766,17,15094.91,Campo Grande,A,,Ruim
2767,47,,Florianopolis,B,9.8,Regular
2768,28,8442.42,Campo Grande,A,0.4,Ruim
2769,64,8536.66,Joao Pessoa,A,4.0,Regular
2770,57,2212.98,Joao Pessoa,B,5.8,Regular
2771,59,6194.43,Natal,A,0.8,Ruim
2772,23,13386.27,Cuiaba,B,5.4,Regular
2773,32,7185.24,Natal,A,0.7,Ruim
2774,70,11710.6,Campo Grande,A,1.0,Ruim
2775,62,4829.31,Sao Paulo,A,0.7,Ruim
2776,,6078.98,Joao Pessoa,B,0.1,Ruim
2777,55,3799.81,Teresina,B,2.7,Ruim
2778,43,6263.65,Brasilia,B,1.9,Ruim
2779,41,2951.76,Joao Pessoa,B,9.1,Regular
2780,20,14788.23,Goiania,A,4.1,Regular
2781,38,10113.54,Recife,A,5.3,Ruim
2782,45,3163.14,Rio de Janeiro,B,1.3,Ruim
2783,54,6914.85,Manaus,A,0.7,Ruim
2784,68,6988.5,Curitiba,A,8.1,Bom
2785,64,7206.2,Curitiba,A,3.9,Ruim
2786,59,9607.11,Recife,B,6.4,Regular
2787,59,10156.59,Aracaju,A,3.4,Ruim
2788,34,11733.85,Cuiaba,B,7.9,Regular
2789,29,3156.44,Recife,B,8.1,Regular
2790,54,14504.99,Campo Grande,A,0.9,Ruim
2791,30,2151.06,Fortaleza,B,1.2,Ruim
2792,55,5168.89,Brasilia,A,5.3,Regular
2793,53,12332.38,Campo Grande,B,4.9,Regular
2794,47,14212.62,Manaus,A,6.2,Bom
2795,16,12251.11,Maceio,A,7.6,Regular
2796,32,,Sao Paulo,A,7.2,Bom
2797,18,4997.11,Maceio,B,8.0,Regular
2798,17,4744.86,Salvador,B,2.5,Ruim
2799,38,10023.0,Maceio,B,4.9,Ruim
2800,44,12628.65,Belo Horizonte,A,6.1,Bom
2801,32,,Aracaju,B,9.9,Regular
2802,31,7540.96,,A,7.6,Bom
2803,56,11690.23,Porto Alegre,B,3.0,Ruim
2804,40,3324.82,Fortaleza,A,8.3,Bom
2805,38,4475.17,Aracaju,A,4.8,Regular
2806,64,12593.16,Salvador,A,5.1,Regular
2807,65,,Aracaju,B,2.8,Ruim
2808,43,1758.53,Brasilia,B,4.7,Regular
2809,36,11281.98,Maceio,A,0.7,Ruim
2810,37,5450.64,Manaus,B,6.5,Bom
2811,18,5215.68,Recife,B,1.3,Ruim
2812,40,3266.41,Natal,B,2.4,Ruim
2813,27,8396.26,Sao Paulo,B,3.8,Ruim
2814,64,14144.46,Fortaleza,B,3.2,Ruim
2815,44,14825.75,Recife,B,6.3,Regular
2816,63,7627.66,Palmas,A,8.2,Bom
2817,60,2028.29,Goiania,B,7.0,Regular
2818,21,8593.98,Brasilia,A,8.1,Bom
2819,36,5249.81,Cuiaba,B,1.1,Ruim
2820,34,7439.7,Recife,B,1.3,Ruim
2821,19,5109.73,Natal,B,6.3,Bom
2822,57,12043.54,Rio de Janeiro,A,2.3,Ruim
2823,32,,Curitiba,B,3.5,Ruim
2824,23,8788.47,Brasilia,A,4.5,Regular
2825,52,1842.32,Recife,A,,Ruim
2826,50,4607.72,Sao Paulo,A,3.8,Ruim
2827,62,2906.17,Goiania,A,6.0,Bom
2828,,11033.49,Teresina,B,4.6,Ruim
2829,68,10380.24,Palmas,B,1.5,Ruim
2830,28,14073.21,Porto Alegre,A,8.5,Bom
2831,35,,Porto Alegre,A,9.9,Bom
2832,53,11274.68,Brasilia,A,8.6,Bom
2833,22,6755.89,Teresina,A,5.4,Ruim
2834,20,13390.35,Fortaleza,A,2.4,Ruim
2835,45,12360.14,Salvador,A,6.1,Bom
2836,19,,Maceio,B,7.6,Regular
2837,61,13723.55,Belo Horizonte,A,8.7,Bom
2838,,,Fortaleza,A,8.8,Bom
2839,70,2653.15,Palmas,B,6.9,Regular
2840,51,3867.84,Aracaju,B,4.6,Regular
2841,67,12865.07,Salvador,B,1.9,Ruim
2842,16,12641.63,Recife,B,1.4,Ruim
2843,45,15293.34,Curitiba,A,1.8,Ruim
2844,50,9275.84,Rio de Janeiro,A,1.0,Ruim
2845,68,7838.39,Campo Grande,A,3.8,Ruim
2846,52,7726.82,Aracaju,B,5.9,Regular
2847,62,,,A,9.4,Bom
2848,64,,Maceio,B,,Ruim
2849,33,8328.23,Campo Grande,A,8.4,Bom
2850,31,3986.87,Curitiba,A,7.3,Bom
2851,57,8756.49,Campo Grande,B,0.4,Ruim
2852,60,11520.34,Salvador,B,1.2,Ruim
2853,39,11266.19,Salvador,B,6.5,Regular
2854,49,14144.83,Palmas,B,6.6,Regular
2855,16,8185.21,Maceio,B,5.5,Ruim
2856,39,3709.86,Fortaleza,A,5.4,Regular
2857,68,5689.43,Campo Grande,B,,Regular
2858,42,12505.69,Fortaleza,A,5.7,Ruim
2859,42,3928.38,Salvador,A,9.6,Bom
2860,38,15125.04,Maceio,B,6.7,Regular
2861,55,10251.26,Belo Horizonte,A,1.2,Ruim
2862,20,,Natal,A,6.7,Bom
2863,54,,Curitiba,B,6.8,Regular
2864,42,5926.14,Porto Alegre,B,4.2,Ruim
2865,41,3157.92,Rio de Janeiro,B,6.9,Bom
2866,38,14910.26,Maceio,B,9.5,Regular
2867,62,12542.16,Campo Grande,A,1.2,Ruim
2868,49,6271.78,Recife,B,7.3,Regular
2869,18,1801.12,Florianopolis,B,3.4,Ruim
2870,36,6974.41,Campo Grande,B,7.9,Regular
2871,67,6307.75,Manaus,B,7.3,Regular
2872,44,1796.13,Maceio,B,7.7,Regular
2873,33,7296.07,Maceio,A,,Ruim
2874,49,,Florianopolis,B,0.5,Ruim
2875,16,10012.36,Joao Pessoa,A,3.9,Ruim
2876,65,8249.28,Curitiba,A,8.8,Bom
2877,17,8400.08,Florianopolis,B,9.5,Ruim
2878,46,,Aracaju,A,0.8,Ruim
2879,37,10572.03,Rio de Janeiro,A,0.7,Ruim
2880,52,2903.43,Natal,B,4.2,Regular
2881,68,11181.75,Curitiba,A,8.5,Bom
2882,,5245.55,Palmas,A,7.9,Bom
2883,46,11192.93,Palmas,A,0.0,Ruim
2884,64,2029.0,Manaus,A,0.4,Ruim
2885,22,9901.87,Aracaju,B,1.4,Ruim
2886,20,8366.14,Fortaleza,A,7.5,Bom
2887,30,15248.38,Cuiaba,A,8.0,Bom
2888,59,9015.41,Rio de Janeiro,A,9.9,Bom
2889,61,4749.31,Florianopolis,A,5.1,Regular
2890,,11847.2,,A,4.5,Regular
2891,70,,Natal,B,5.9,Regular
2892,55,10811.64,Porto Alegre,A,9.5,Bom
2893,42,6749.12,,B,7.5,Regular
2894,22,6165.03,Florianopolis,A,2.3,Ruim
2895,,7361.08,Campo Grande,A,6.9,Bom
2896,45,6446.37,Brasilia,B,1.0,Ruim
2897,47,13789.11,Salvador,A,8.9,Bom
2898,50,8474.31,Goiania,B,8.4,Bom
2899,50,1595.86,Brasilia,A,1.2,Ruim
2900,59,12204.41,Rio de Janeiro,B,2.1,Ruim
2901,40,10846.01,Palmas,B,9.1,Regular
2902,30,1732.4,Natal,B,6.8,Regular
2903,30,10280.91,Natal,A,0.5,Ruim
2904,48,11171.86,Aracaju,A,6.9,Bom
2905,34,2465.94,Brasilia,A,2.1,Ruim
2906,28,11794.59,Joao Pessoa,B,0.4,Ruim
2907,47,8583.93,Teresina,B,7.7,Regular
2908,47,5865.84,Florianopolis,B,6.4,Bom
2909,56,15175.38,Brasilia,B,0.2,Ruim
2910,29,14516.64,Palmas,A,5.3,Regular
2911,59,6085.01,Cuiaba,B,8.2,Bom
2912,38,14504.78,Goiania,A,7.1,Bom
2913,44,14960.58,Campo Grande,A,2.7,Ruim
2914,23,5055.23,Joao Pessoa,B,7.1,Regular
2915,25,9979.44,Natal,A,3.4,Ruim
2916,,13335.46,,A,2.8,Ruim
2917,54,15267.36,Porto Alegre,B,7.8,Regular
2918,,13654.7,Campo Grande,A,6.4,Bom
2919,70,6999.51,Rio de Janeiro,A,8.2,Bom
2920,61,,Belo Horizonte,A,3.4,Ruim
2921,33,12725.39,Joao Pessoa,B,7.3,Regular
2922,40,10459.71,Fortaleza,B,,Regular
2923,42,8617.3,Natal,A,8.2,Bom
2924,52,14675.56,Rio de Janeiro,A,9.5,Bom
2925,29,9732.21,Aracaju,B,9.8,Regular
2926,30,2286.27,Teresina,A,1.0,Ruim
2927,25,3254.1,Teresina,B,2.7,Ruim
2928,22,4290.19,Palmas,B,5.0,Regular
2929,25,6608.52,Curitiba,B,4.7,Ruim
2930,64,8937.79,Natal,A,5.9,Regular
2931,47,10699.74,Teresina,A,1.1,Ruim
2932,46,6866.31,Salvador,B,5.0,Ruim
2933,68,10736.34,Palmas,A,9.6,Bom
2934,46,9701.22,Teresina,A,5.1,Regular
2935,56,14455.05,Natal,B,0.5,Ruim
2936,64,13430.4,Campo Grande,A,1.7,Ruim
2937,66,13210.41,Salvador,B,2.9,Ruim
2938,63,3612.18,,B,6.0,Regular
2939,37,10733.91,Sao Paulo,B,4.2,Ruim
2940,41,4761.06,Aracaju,B,9.3,Regular
2941,57,3735.1,Natal,B,2.4,Ruim
2942,47,9029.19,Joao Pessoa,A,4.1,Regular
2943,39,12019.8,Curitiba,A,4.3,Ruim
2944,,4774.12,Belo Horizonte,B,5.3,Regular
2945,40,3772.94,Curitiba,B,3.5,Ruim
2946,54,11147.57,Recife,A,5.9,Regular
2947,47,6445.88,Florianopolis,A,3.7,Ruim
2948,42,5345.68,Teresina,A,7.6,Bom
2949,26,10177.22,Campo Grande,B,5.4,Ruim
2950,40,8125.73,Manaus,B,3.1,Ruim
2951,53,8073.04,Teresina,B,0.4,Ruim
2952,27,4402.51,Cuiaba,A,2.3,Ruim
2953,60,15341.72,Maceio,A,1.7,Ruim
2954,33,12261.59,Goiania,B,0.6,Ruim
2955,37,6046.15,Florianopolis,A,5.5,Ruim
2956,66,1603.29,Manaus,B,0.8,Ruim
2957,53,14671.32,Campo Grande,A,8.5,Bom
2958,52,9339.82,Palmas,B,7.6,Regular
2959,27,15180.04,Curitiba,A,1.1,Ruim
2960,20,12360.16,Campo Grande,B,1.9,Ruim
2961,30,7868.64,Recife,B,4.0,Ruim
2962,28,3580.66,Teresina,A,8.1,Bom
2963,54,2200.28,Campo Grande,B,0.1,Ruim
2964,68,14776.92,Natal,A,8.2,Bom
2965,53,3241.65,Maceio,B,8.1,Regular
2966,20,1920.21,Campo Grande,B,8.9,Bom
2967,31,12438.99,Salvador,B,5.6,Ruim
2968,42,12283.19,Campo Grande,B,4.6,Regular
2969,44,5855.65,Natal,A,8.9,Bom
2970,39,14378.1,Teresina,B,4.6,Ruim
2971,20,8758.25,Teresina,B,0.9,Ruim
2972,26,2384.83,Brasilia,A,,Ruim
2973,51,10009.07,Curitiba,A,8.2,Bom
2974,64,14352.88,Manaus,A,10.0,Bom
2975,46,4046.66,Florianopolis,A,6.8,Bom
2976,43,2426.25,Brasilia,B,0.6,Ruim
2977,42,3410.26,Fortaleza,A,9.2,Bom
2978,55,12557.36,Cuiaba,B,8.9,Regular
2979,33,8451.44,Salvador,B,9.5,Regular
2980,54,14031.2,Aracaju,A,5.7,Regular
2981,23,12048.97,Palmas,B,4.6,Ruim
2982,19,12635.77,Porto Alegre,A,9.8,Bom
2983,62,11917.06,Curitiba,B,4.1,Regular
2984,,2801.68,Rio de Janeiro,B,9.4,Regular
2985,67,2823.94,Florianopolis,A,1.2,Ruim
2986,27,11118.18,Aracaju,B,4.3,Ruim
2987,53,13889.55,,B,5.2,Regular
2988,37,15419.68,Teresina,B,4.1,Ruim
2989,67,10368.15,Maceio,A,6.6,Bom
2990,66,4234.98,Belo Horizonte,B,4.5,Regular
2991,55,6324.91,Rio de Janeiro,B,5.2,Regular
2992,22,15201.54,Recife,B,4.9,Regular
2993,,12995.25,Recife,B,1.2,Ruim
2994,40,7860.49,Aracaju,A,6.0,Bom
2995,37,9045.14,Brasilia,A,2.6,Ruim
2996,31,5566.97,Florianopolis,A,9.1,Bom
2997,19,5525.91,Teresina,A,8.8,Bom
2998,23,7336.31,Teresina,A,5.8,Regular
2999,54,10924.6,Rio de Janeiro,A,6.3,Bom
3000,67,8881.43,Porto Alegre,A,5.6,Regular
3001,36,12835.18,Palmas,B,,Ruim
3002,44,12269.15,Rio de Janeiro,B,3.8,Ruim
3003,64,8340.79,Belo Horizonte,A,4.4,Regular
3004,62,14958.9,Goiania,B,4.1,Regular
3005,21,14474.26,Brasilia,B,0.7,Ruim
3006,50,6728.31,Cuiaba,B,7.7,Bom
3007,26,8273.3,Cuiaba,A,1.9,Ruim
3008,36,5317.76,Cuiaba,B,6.5,Bom
3009,25,13724.69,Brasilia,A,1.7,Ruim
3010,65,13604.81,,A,9.0,Bom
3011,18,2539.41,Fortaleza,B,5.0,Regular
3012,52,8906.31,Cuiaba,B,7.1,Bom
3013,21,7871.95,Rio de Janeiro,B,9.0,Regular
3014,18,14782.86,,A,8.8,Bom
3015,,2922.85,Florianopolis,A,3.3,Ruim
3016,33,13697.1,Salvador,A,9.7,Bom
3017,59,1632.08,Cuiaba,B,7.9,Regular
3018,31,4039.82,Florianopolis,B,7.6,Bom
3019,55,12865.69,Joao Pessoa,B,9.2,Regular
3020,58,10888.69,Curitiba,A,4.1,Regular
3021,31,8832.71,Aracaju,A,2.5,Ruim
3022,24,14895.74,Natal,A,3.8,Ruim
3023,41,9049.37,Sao Paulo,B,4.3,Regular
3024,24,10444.45,Goiania,B,9.1,Regular
3025,29,13230.75,Salvador,A,4.6,Ruim
3026,,2519.55,Teresina,B,5.0,Ruim
3027,28,7628.3,Recife,A,8.5,Bom
3028,27,13505.59,Rio de Janeiro,B,9.4,Regular
3029,45,,,B,1.4,Ruim
3030,34,3920.48,Goiania,B,6.3,Regular
3031,26,8235.15,Sao Paulo,B,7.1,Bom
3032,62,1722.67,Maceio,B,6.8,Regular
3033,53,11203.02,Florianopolis,B,2.4,Ruim
3034,20,13100.1,Natal,A,6.5,Bom
3035,26,8567.01,Natal,B,5.9,Regular
3036,27,2909.61,Porto Alegre,B,3.7,Ruim
